,CODE,SCHOOL_NAME,CLUSTER,CLUSTER_NAME,GRADES,TYPE_1,ZONE_1,WEB_LINK,SHORT_ADDR,CITY,ZIP,PHONE,METRO_DIST,LONGITUDE,LATITUDE,CLUSTER_GEO,ADDRESS,SCHOOL_TYPE,TOTAL_ENROLLMENT,YEARS
1087,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,199,12-13
1088,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,281,13-14
1089,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,417,14-15
1090,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,399,15-16
1091,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,519,16-17
1092,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,496,17-18
1093,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,500,18-19
1094,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,509,19-20
1095,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,515,20-21
1096,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,495,21-22
1097,695,STEM Prep Academy,325,GLENCLIFF,5-8,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.7386111772566,36.1351514629826,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,525,22-23
1098,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,128,15-16
1099,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,241,16-17
1100,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,354,17-18
1101,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,455,18-19
1102,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,489,19-20
1103,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,501,20-21
1104,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,503,21-22
1105,696,STEM Prep High School,325,GLENCLIFF,9-12,CHARTER,NOT ZONE SCHOOL,https://stemprepacademy.org/,1162 Foster Ave,Nashville,37210,615-921-2200,16,-86.738627389448,36.1354236789606,GLENCLIFF,"1162 Foster Ave, Nashville, TN-37210",Charter,526,22-23
1106,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,604,07-08
1107,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,595,08-09
1108,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,445,09-10
1109,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,421,10-11
1110,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,418,11-12
1111,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,452,12-13
1112,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,490,13-14
1113,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,483,14-15
1114,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,486,15-16
1115,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,510,16-17
1116,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,478,17-18
1117,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,474,18-19
1118,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,528,19-20
1119,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,470,20-21
1120,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,472,21-22
1121,205,Charlotte Park Elementary School,440,HILLWOOD,PK-5,DISTRICT,ZONE SCHOOL,https://charlottepark.mnps.org/,480 Annex Ave,Nashville,37209,615-353-2006,20,-86.8837186103082,36.1512520685459,HILLWOOD,"480 Annex Ave, Nashville, TN-37209",Elementary School,513,22-23
1122,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Alternative Learning Center,109,09-10
1123,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Alternative Learning Center,241,10-11
1124,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Alternative Learning Center,178,11-12
1125,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,137,12-13
1126,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,154,13-14
1127,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,147,14-15
1128,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,113,15-16
1129,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,95,16-17
1130,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,93,17-18
1131,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,91,18-19
1132,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,The Academy at Old Cockrill,19-20
1133,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,66,20-21
1134,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,60,21-22
1135,211,The Academy at Old Cockrill,632,PEARL-COHN,11-12,DISTRICT,NOT ZONE SCHOOL,https://academyatoldcockrill.mnps.org/,610 49th Avenue N,Nashville,37209,615-298-2294,20,-86.8451864027963,36.1547744938955,PEARL-COHN,"610 49th Avenue N, Nashville, TN-37209",Non-Traditional,51,22-23
1136,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,715,07-08
1137,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,560,08-09
1138,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,555,09-10
1139,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,562,10-11
1140,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,589,11-12
1141,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,517,12-13
1142,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,515,13-14
1143,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,476,14-15
1144,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,448,15-16
1145,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,374,16-17
1146,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,337,17-18
1147,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,329,18-19
1148,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,304,19-20
1149,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,248,20-21
1150,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,268,21-22
1151,215,Cockrill Elementary School,632,PEARL-COHN,PK-5,DISTRICT,ZONE SCHOOL,https://cockrill.mnps.org/,4701 Indiana Ave,Nashville,37209,615-298-8075,20,-86.8451124197486,36.1563561736362,PEARL-COHN,"4701 Indiana Ave, Nashville, TN-37209",Elementary School,267,22-23
1152,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Non-Traditional,90,11-12
1153,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,196,12-13
1154,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,288,13-14
1155,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,381,14-15
1156,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,397,15-16
1157,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,378,16-17
1158,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,376,17-18
1159,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,333,18-19
1160,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,288,19-20
1161,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,328,20-21
1162,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,227,21-22
1163,594,Nashville Prep,632,PEARL-COHN,5-8,CHARTER,NOT ZONE SCHOOL,https://www.republiccharterschools.org/,1300 56th Ave N,Nashville,37209,615-921-8440,20,-86.8554735412937,36.162268107848,PEARL-COHN,"1300 56th Ave N, Nashville, TN-37209",Charter,201,22-23
1164,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,729,07-08
1165,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,752,08-09
1166,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,730,09-10
1167,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,726,10-11
1168,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,783,11-12
1169,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,771,12-13
1170,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,736,13-14
1171,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,714,14-15
1172,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,686,15-16
1173,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,655,16-17
1174,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,665,17-18
1175,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,768,18-19
1176,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,744,19-20
1177,238,Croft Middle School,615,OVERTON,6-8,DISTRICT,ZONE SCHOOL,https://croft.mnps.org/,482 Elysian Fields Rd,Nashville,37211,615-332-0217,26,-86.7341527067805,36.0874817661345,OVERTON,"482 Elysian Fields Rd, Nashville, TN-37211",Middle School,739,20-21
